price,area,beds,baths,parkings
238000.0,132.0,2,2.0,2
300000.0,120.0,2,2.0,2
410000.0,178.0,3,2.0,1
295000.0,115.0,2,2.0,1
350000.0,150.0,2,2.0,1
400000.0,170.0,2,2.0,1
1200000.0,382.0,3,5.0,3
330000.0,95.0,2,2.0,1
330000.0,130.0,2,2.0,2
310000.0,161.0,2,2.0,1
222000.0,128.0,3,3.0,2
345000.0,110.0,2,2.0,2
470000.0,214.0,3,3.0,2
415000.0,212.0,3,3.0,2
220000.0,100.0,2,2.0,1
250000.0,100.0,1,2.0,1
260000.0,139.0,3,3.0,1
975000.0,339.0,3,3.5,2
520000.0,227.0,3,3.5,2
324000.0,177.16,3,4.0,2
645000.0,192.0,3,2.5,1
1295000.0,347.0,3,3.5,2
145000.0,92.0,3,3.0,2
280000.0,64.0,1,1.0,1
172000.0,83.0,2,2.0,1
155000.0,92.0,2,2.0,1
139900.0,89.0,2,2.0,1
195000.0,114.0,2,2.0,2
195000.0,114.0,2,2.0,2
450000.0,330.0,3,3.5,2
350000.0,182.0,3,3.5,3
140000.0,65.0,3,2.0,1
180000.0,100.0,3,2.0,1
325000.0,114.0,2,3.0,1
415000.0,186.0,3,3.5,2
200000.0,130.0,2,2.0,1
180000.0,111.0,2,2.0,1
100000.0,82.0,3,2.0,1
218000.0,107.0,2,2.0,1
165000.0,50.0,2,2.0,1
160000.0,128.0,2,1.0,1
120000.0,72.0,2,2.0,1
209895.0,120.0,2,2.0,1
485000.0,361.0,4,4.5,4
615000.0,440.0,3,3.0,1
670000.0,337.0,3,4.0,3
1355000.0,481.0,4,5.0,3
650000.0,202.0,3,3.5,4
335000.0,160.0,2,3.0,2
140000.0,86.0,2,2.0,1
700000.0,243.0,3,3.5,2
235000.0,187.6,3,3.0,1
260000.0,139.0,3,2.0,1
310000.0,90.0,1,1.5,1
245000.0,236.0,3,2.0,2
120000.0,70.0,1,1.0,1
1210000.0,425.0,4,4.5,4
985000.0,314.0,3,3.5,4
750000.0,292.0,3,3.5,3
165000.0,88.0,2,2.0,1
395000.0,222.0,4,4.0,2
325000.0,240.0,3,2.5,2
121900.0,76.77,2,2.0,1
175000.0,130.0,3,2.0,2
895000.0,600.0,4,5.0,4
860000.0,320.0,3,4.0,2
425000.0,299.0,3,2.0,2
329000.0,286.0,4,2.0,2
735000.0,361.0,4,5.0,4
800000.0,320.0,3,4.0,2
900000.0,390.0,4,5.0,2
380000.0,240.0,3,4.0,2
299000.0,160.0,3,2.0,2
285000.0,151.0,3,3.0,2
515000.0,226.0,3,4.0,2
925000.0,322.0,3,4.0,2
830000.0,314.0,3,3.0,3
451570.0,129.0,1,1.5,1
830000.0,314.0,3,3.0,3
99500.0,62.0,2,1.0,1
595000.0,225.0,3,3.5,2
365000.0,121.0,2,2.0,2
130000.0,87.0,3,2.0,1
105000.0,75.0,2,2.0,1
590000.0,226.0,3,4.0,2
595000.0,287.0,3,3.5,2
160000.0,96.46,3,2.0,1
135000.0,58.0,2,1.0,1
190000.0,102.0,3,2.0,2
180000.0,100.0,2,2.0,1
125000.0,75.0,2,2.0,2
575000.0,306.0,3,4.0,2
350000.0,172.0,1,2.0,2
115000.0,115.0,2,2.0,1
110000.0,63.37,2,2.0,1
139000.0,58.0,2,2.0,1
189900.0,105.0,2,2.0,1
190000.0,105.0,2,2.0,1
325000.0,128.0,3,2.0,2
89000.0,69.36,2,2.0,1
180000.0,125.0,2,2.0,1
755000.0,300.0,3,3.5,2
175000.0,116.0,3,3.0,1
787500.0,306.0,3,4.0,3
1029999.0,358.0,4,5.0,3
500000.0,218.0,2,2.5,1
385000.0,140.0,1,1.5,1
333000.0,165.0,3,3.0,2
190000.0,147.0,2,2.0,2
1200000.0,384.0,4,4.5,4
700000.0,183.0,3,2.5,1
250000.0,190.0,3,3.0,2
445000.0,130.0,1,1.5,1
528000.0,309.0,3,1.0,1
750000.0,290.0,3,3.5,3
330000.0,225.0,3,4.0,2
470000.0,245.0,2,2.0,1
234500.0,100.0,2,2.5,2
315000.0,167.0,3,3.5,2
175000.0,87.0,2,2.0,2
185000.0,160.0,2,1.5,1
650000.0,330.0,3,3.5,2
1330000.0,355.0,3,3.5,3
239000.0,115.0,2,1.5,1
880000.0,329.0,3,3.5,2
479000.0,171.0,2,2.0,2
800000.0,315.0,3,4.0,2
942165.0,313.0,3,3.0,2
300000.0,167.0,3,2.5,2
155000.0,78.0,2,2.0,1
2000000.0,580.0,4,4.5,3
520000.0,153.0,2,2.5,1
499000.0,208.0,3,2.5,2
215000.0,97.0,1,1.5,1
189000.0,110.0,2,2.0,1
189000.0,135.0,3,2.0,2
550000.0,270.0,4,4.5,2
755500.0,274.0,3,3.0,2
224000.0,142.0,3,2.5,2
116000.0,65.0,2,1.0,1
300000.0,143.0,3,2.0,2
350000.0,180.0,2,3.0,3
580000.0,482.0,4,3.5,2
535000.0,300.0,3,3.0,2
459000.0,171.0,2,2.0,2
209000.0,100.0,1,2.0,2
1100000.0,391.0,3,5.0,3
1300000.0,543.0,3,5.0,3
341000.0,99.0,2,2.0,1
700000.0,240.58,3,3.5,2
1250000.0,396.02,3,3.5,4
200000.0,116.48,2,2.0,1
1995000.0,795.0,4,4.5,4
1250000.0,456.0,4,4.5,3
1100000.0,550.0,4,4.5,3
890000.0,390.0,3,3.0,2
438000.0,184.0,3,4.0,2
220000.0,184.0,3,2.5,2
415000.0,98.0,1,1.5,1
150000.0,95.0,2,2.0,1
280000.0,177.0,1,1.5,1
150000.0,98.0,3,2.0,1
399998.0,245.0,3,3.5,2
529000.0,153.0,2,2.5,1
245000.0,132.0,2,2.0,2
125000.0,63.0,2,1.0,1
499000.0,153.0,2,2.5,1
139900.0,82.0,1,1.5,1
142000.0,89.0,2,2.5,1
439000.0,290.0,3,3.5,2
225000.0,104.0,2,2.0,1
360000.0,221.0,3,2.5,2
350000.0,345.0,3,4.0,2
299000.0,245.0,4,5.0,2
875000.0,378.14,3,3.5,4
465000.0,156.0,2,2.0,2
275000.0,240.0,3,3.0,2
580000.0,482.0,4,3.5,4
185000.0,98.0,3,2.0,2
115000.0,70.0,2,1.0,1
390000.0,202.0,3,4.0,2
295000.0,119.0,1,1.5,1
250000.0,171.0,3,3.0,2
85000.0,80.0,2,2.0,1
405000.0,159.0,3,2.0,2
262000.0,111.0,3,2.5,2
580000.0,482.0,4,3.5,4
500000.0,180.0,2,2.0,2
495000.0,240.0,3,3.5,2
580000.0,482.0,4,3.5,4
122500.0,85.0,3,2.0,1
300000.0,177.0,1,2.0,2
150000.0,98.0,3,2.0,1
390000.0,202.0,3,4.0,2
275000.0,144.0,2,2.5,2
155000.0,86.0,2,2.0,1
105000.0,67.0,2,2.0,1
135000.0,49.0,1,1.0,1
200000.0,116.0,2,2.0,1
310000.0,335.0,4,4.0,2
1300000.0,411.57,4,3.5,4
172000.0,101.0,3,3.0,2
750000.0,291.0,3,3.5,5
266000.0,70.0,1,2.0,1
900000.0,378.0,3,3.5,2
990000.0,454.0,3,3.0,4
177000.0,118.0,3,2.0,1
480000.0,250.0,2,3.0,1
1009000.0,381.0,3,3.5,2
235000.0,147.0,3,2.5,2
480000.0,215.0,3,3.5,2
540000.0,190.0,1,2.0,2
2191700.0,707.0,4,5.0,5
115000.0,80.0,2,2.0,1
139000.0,101.0,2,3.0,1
275000.0,204.0,3,4.0,2
235000.0,176.0,3,3.0,3
1100000.0,300.0,3,3.5,3
352073.0,148.0,3,3.5,1
180000.0,150.0,3,3.0,2
399900.0,334.0,3,3.5,2
220000.0,184.0,3,3.0,2
85000.0,61.0,2,1.0,1
380000.0,169.0,3,3.0,2
385000.0,159.0,2,3.0,2
330000.0,122.0,3,2.0,2
130000.0,73.4,2,2.0,1
450000.0,300.0,3,4.0,2
135000.0,80.0,3,2.0,1
125000.0,80.0,3,2.0,1
145000.0,70.0,2,2.0,2
426666.0,167.32,3,3.0,2
345000.0,193.0,3,2.0,2
339000.0,286.0,4,3.0,2
425000.0,299.0,3,2.0,2
1100000.0,550.0,4,4.5,3
345000.0,212.0,3,3.5,2
340000.0,325.0,4,4.0,2
234000.0,120.0,3,2.0,1
330000.0,98.0,1,1.5,1
400000.0,111.0,1,2.0,1
319000.0,155.0,2,2.5,2
234000.0,160.0,2,2.0,1
970000.0,539.0,4,5.0,3
720000.0,450.0,4,4.0,3
124500.0,101.0,2,2.0,1
259900.0,210.0,3,3.0,2
485000.0,224.0,3,4.0,2
399999.0,111.46,1,2.0,1
225000.0,83.0,2,2.0,1
750000.0,361.0,4,4.0,4
345000.0,154.0,3,3.0,2
299000.0,116.0,1,2.0,1
1125000.0,220.0,2,2.5,2
490000.0,153.0,2,2.5,1
396600.0,129.3,2,2.0,1
165000.0,133.0,2,2.0,2
290000.0,164.25,3,3.5,2
380000.0,179.0,3,4.5,2
390000.0,198.91,3,4.5,2
900000.0,406.0,4,4.0,4
260000.0,186.0,4,4.5,2
80000.0,65.0,2,1.0,1
350000.0,187.0,3,5.0,3
960000.0,445.0,4,5.0,3
260000.0,170.0,3,3.5,2
155000.0,82.0,1,2.0,1
365000.0,322.0,2,4.0,2
270000.0,166.0,3,2.5,2
138000.0,76.0,2,2.0,1
465000.0,250.0,3,3.5,2
285000.0,128.31,3,2.0,2
225000.0,129.0,3,2.0,2
125000.0,80.0,3,2.0,1
115000.0,74.0,2,2.0,1
260000.0,145.0,3,2.0,2
315000.0,148.0,2,2.0,1
265000.0,155.0,3,2.5,2
855000.0,406.0,4,5.0,4
415800.0,189.0,3,3.5,2
285000.0,120.0,2,2.0,2
285000.0,148.0,2,2.0,2
280000.0,107.0,2,2.5,2
289000.0,113.0,2,2.0,1
268000.0,134.0,3,2.0,2
545000.0,303.0,2,2.0,2
1000000.0,600.0,4,4.0,5
375000.0,222.0,4,4.5,2
811000.0,306.0,3,3.5,3
195000.0,83.0,2,2.0,1
825000.0,323.0,3,3.0,4
1926575.0,717.68,4,4.0,5
1956575.0,717.68,4,4.0,5
350000.0,150.0,2,3.0,1
350000.0,133.0,2,2.0,1
625000.0,163.0,2,2.0,1
385000.0,140.0,1,1.5,1
450000.0,222.08,3,3.5,2
425000.0,200.0,3,2.5,2
305000.0,334.0,4,4.0,2
305000.0,192.0,3,2.0,2
205000.0,123.0,2,2.0,1
410000.0,240.59,3,3.5,2
225000.0,163.0,3,4.0,2
339000.0,286.0,4,2.0,2
195000.0,152.5,3,3.0,2
185000.0,77.0,2,2.0,1
575000.0,363.0,4,4.0,3
125000.0,86.0,2,2.0,1
441000.0,160.0,3,3.0,2
191000.0,100.0,3,2.0,1
185000.0,96.0,2,2.0,1
204000.0,102.0,3,2.0,2
228000.0,114.0,3,2.0,2
890000.0,390.0,3,3.0,2
485000.0,242.0,3,4.0,2
850000.0,306.0,3,3.5,3
550000.0,183.0,3,2.5,1
470000.0,191.0,2,3.0,2
625914.0,141.0,2,3.0,1
350000.0,140.0,1,2.0,1
890000.0,323.0,4,4.0,1
500000.0,306.0,3,3.5,2
445000.0,164.0,3,2.5,2
437500.0,155.0,3,2.0,1
465000.0,194.0,2,3.0,1
265000.0,177.0,1,2.0,1
130000.0,150.0,2,2.0,1
400000.0,205.0,3,2.5,2
510000.0,200.0,3,3.5,2
265000.0,183.0,2,2.5,2
229000.0,104.0,3,2.0,1
485000.0,210.0,2,3.5,2
650000.0,153.0,2,2.5,1
499000.0,153.0,2,2.5,1
250000.0,159.0,3,3.0,2
289000.0,210.0,3,3.5,2
150000.0,86.0,1,1.5,1
950000.0,329.0,3,3.5,2
154000.0,80.0,2,2.0,2
155000.0,90.0,2,2.0,1
290000.0,140.0,2,2.0,2
1100000.0,390.13,3,3.5,6
750000.0,611.94,3,3.5,4
238000.0,166.0,2,3.0,1
130000.0,69.0,2,2.0,1
665000.0,350.0,4,3.5,2
365000.0,140.0,3,2.5,2
240000.0,88.0,2,2.0,1
470000.0,266.0,3,3.5,2
130000.0,72.0,1,1.0,1
1200000.0,822.61,3,4.0,4
2200000.0,502.0,4,4.0,3
195000.0,100.0,3,2.0,2
125300.0,50.0,2,2.0,1
450000.0,200.0,3,3.5,2
250000.0,115.0,2,3.0,2
531000.0,335.23,3,3.0,2
215000.0,140.0,3,2.0,2
129000.0,114.0,2,2.0,2
110000.0,95.0,2,1.0,1
160000.0,95.0,2,2.0,1
250000.0,160.0,3,3.5,2
365000.0,158.0,2,3.0,2
229500.0,107.0,3,2.0,2
285000.0,160.0,3,2.5,3
250000.0,150.0,3,3.0,3
350000.0,153.0,3,2.0,2
400000.0,190.75,3,3.0,2
495000.0,496.0,4,5.0,2
235000.0,115.0,2,2.0,1
125000.0,72.0,2,2.0,1
890000.0,323.0,4,4.0,3
445000.0,164.0,3,3.0,2
437500.0,155.0,3,2.0,1
465000.0,194.0,2,3.0,2
265000.0,177.0,1,2.0,1
135000.0,81.0,2,2.0,2
70000.0,71.0,2,1.0,1
530000.0,265.0,3,3.5,3
91000.0,55.5,2,1.0,1
225000.0,108.0,3,3.0,2
252450.0,147.0,3,4.0,2
1005135.0,339.0,3,3.0,3
342000.0,176.0,2,3.0,2
397800.0,195.0,3,4.0,2
214200.0,119.0,3,2.0,2
262800.0,146.0,3,2.0,2
271800.0,151.0,3,2.0,2
262800.0,146.0,3,2.0,2
875000.0,378.0,3,3.5,4
245000.0,139.0,3,3.5,2
425000.0,299.0,3,2.0,2
274900.0,138.0,3,3.0,2
320000.0,131.0,3,3.5,1
394000.0,232.0,3,2.5,2
290000.0,212.0,3,2.0,2
280000.0,154.0,3,2.0,2
138000.0,81.0,2,1.5,1
100000.0,67.0,2,2.0,1
950000.0,370.0,3,5.0,4
130000.0,75.0,2,2.0,2
229000.0,125.0,1,1.5,1
290000.0,130.0,3,2.0,2
480000.0,210.0,3,3.5,2
255000.0,112.0,3,3.0,1
746000.0,372.75,3,3.5,3
150000.0,78.0,2,2.0,1
145000.0,84.0,2,2.0,1
125000.0,79.0,3,2.0,1
600000.0,300.0,2,2.5,2
1700000.0,525.0,4,5.0,3
625000.0,294.0,3,3.0,2
339000.0,123.0,2,2.5,2
100000.0,65.0,2,2.0,1
485000.0,242.0,3,3.0,2
475000.0,337.0,3,3.5,2
150000.0,102.0,3,3.0,1
550000.0,269.0,3,2.5,2
815000.0,419.0,3,4.0,3
469000.0,170.0,2,2.5,2
130000.0,93.0,2,2.5,1
138000.0,85.0,2,2.0,1
355000.0,207.0,3,2.5,2
128000.0,80.0,3,2.0,1
1600000.0,487.0,4,4.5,3
342000.0,177.0,2,2.0,2
660000.0,361.0,4,4.0,4
850000.0,302.0,3,3.0,2
218000.0,84.0,2,2.0,1
630000.0,297.0,3,3.5,2
145000.0,95.0,2,2.0,1
315000.0,146.0,3,2.0,2
270000.0,156.41,3,2.5,2
165000.0,91.0,2,2.0,2
795000.0,764.12,4,4.5,2
300000.0,138.0,3,2.0,2
895000.0,300.0,3,3.5,3
378000.0,235.0,3,3.5,2
375000.0,150.0,2,2.0,2
345000.0,102.0,2,3.0,1
395000.0,128.0,2,2.0,1
234000.0,98.0,2,3.0,1
435000.0,140.0,3,4.0,1
139000.0,48.0,1,2.0,1
410000.0,128.0,3,3.5,2
305000.0,129.0,3,3.5,2
390000.0,173.0,3,3.0,2
457000.0,146.0,3,3.5,2
290000.0,129.0,3,3.5,2
238000.0,99.0,2,3.0,1
355000.0,95.0,2,2.0,1
265000.0,108.0,3,2.0,2
169000.0,87.0,2,2.0,1
190000.0,149.0,3,2.0,1
54000.0,64.55,2,1.0,1
811000.0,306.0,3,3.5,3
770000.0,380.0,3,3.5,4
210000.0,180.0,3,2.5,2
285000.0,163.0,2,2.5,2
335000.0,200.0,3,3.5,2
295000.0,115.0,2,2.0,1
120000.0,80.0,2,2.0,1
99999.0,57.0,2,1.0,1
220000.0,98.0,1,1.5,1
289231.2,100.0,1,1.5,1
846300.0,403.0,3,3.5,2
120000.0,84.0,2,2.0,1
272000.0,70.0,1,1.0,1
151900.0,70.0,2,2.0,1
225000.0,154.0,3,2.5,2
160000.0,95.0,2,2.5,2
235000.0,110.0,2,2.0,1
199000.0,111.0,2,2.0,2
289000.0,150.0,3,3.0,2
1800000.0,650.0,4,5.0,5
300000.0,148.0,2,2.0,2
365000.0,159.0,2,2.0,2
210000.0,114.0,3,2.0,2
360000.0,188.0,3,4.0,2
215000.0,111.0,2,2.0,2
1110000.0,420.0,4,4.5,3
399000.0,125.0,2,2.5,2
130000.0,89.0,2,2.0,1
220000.0,174.0,3,2.0,2
350000.0,294.0,3,3.0,2
750000.0,316.89,3,2.0,4
225000.0,159.0,3,3.0,2
400000.0,202.0,3,4.5,2
140000.0,110.0,3,3.0,2
110000.0,79.0,2,2.0,1
1149750.0,419.0,4,4.5,3
1900000.0,624.0,4,4.5,3
873600.0,320.0,3,3.5,2
562500.0,190.0,3,3.5,2
1181000.0,381.0,3,3.5,3
1115034.0,391.0,3,3.5,3
894900.0,314.0,3,3.5,2
1301363.0,347.0,3,3.5,2
1404995.0,384.0,3,3.5,3
488350.0,146.0,3,3.5,2
1400000.0,571.0,4,4.5,3
831350.0,291.0,3,3.5,2
749360.0,272.0,3,3.5,2
764400.0,273.0,3,3.5,2
330000.0,95.0,2,2.0,1
380000.0,105.0,2,2.0,1
2750000.0,664.0,4,4.5,3
913400.0,320.0,2,3.5,2
900000.0,329.0,3,3.5,2
1050000.0,395.0,4,4.5,3
673750.0,225.0,3,3.5,2
906825.0,339.0,3,3.5,3
305350.0,90.0,2,2.5,2
887400.0,306.0,3,3.5,2
730027.0,256.0,3,3.5,2
1184000.0,370.0,4,4.5,2
2533938.0,767.0,4,4.5,3
239000.0,80.0,2,2.0,1
536800.0,188.0,3,3.5,2
457000.0,160.0,3,3.5,2
535000.0,307.0,3,3.5,2
519253.0,197.0,3,3.5,2
560635.0,228.0,3,3.5,2
2350000.0,403.0,4,4.5,2
1408267.0,403.0,3,3.5,2
1392421.0,767.0,3,3.5,2
399000.0,217.0,3,3.5,3
322000.0,129.0,3,2.5,2
790245.0,250.0,4,4.5,2
630700.0,189.0,3,3.5,2
1340000.0,322.0,4,4.5,4
380000.0,250.0,3,3.5,2
680000.0,276.0,3,3.0,2
395000.0,245.0,3,3.5,2
82000.0,70.0,2,2.0,1
650000.0,300.0,3,4.5,2
126882.0,63.0,1,1.0,1
210000.0,121.0,1,2.0,2
240000.0,114.0,3,2.0,2
183274.0,91.0,2,2.0,1
220000.0,120.0,2,2.0,1
238000.0,138.0,2,2.0,2
755000.0,306.0,3,3.0,2
325000.0,143.0,1,1.5,1
433000.0,186.0,2,3.5,2
640000.0,315.0,3,3.5,3
285000.0,160.0,3,2.5,2
193920.0,96.0,3,2.0,1
350000.0,145.0,3,3.0,2
155000.0,80.0,2,2.0,2
345000.0,196.0,3,3.5,2
1050000.0,420.0,4,4.5,3
685000.0,508.0,3,3.5,3
82000.0,67.0,2,2.0,1
625000.0,414.0,3,3.5,3
222000.0,92.0,2,2.5,2
398000.0,200.0,3,2.5,1
240000.0,147.0,2,3.0,2
270000.0,120.0,2,2.0,2
1600000.0,387.0,3,3.5,3
342000.0,176.67,2,2.5,2
355000.0,145.0,3,3.0,2
995000.0,750.0,4,4.5,6
189000.0,110.0,2,2.5,1
329000.0,245.0,3,4.5,2
220000.0,124.0,3,2.0,1
170000.0,87.4,1,1.5,1
615000.0,445.0,4,5.5,3
115000.0,73.0,2,2.0,1
150000.0,76.0,3,2.0,2
760000.0,269.0,3,3.5,2
877500.0,332.0,4,4.5,2
700000.0,300.0,2,3.5,2
675000.0,202.0,3,3.5,2
210000.0,96.0,1,1.5,1
250000.0,258.0,3,2.5,2
320000.0,180.0,3,4.0,2
225000.0,166.0,3,3.0,2
180000.0,125.0,3,2.0,2
220000.0,97.0,3,2.0,2
385000.0,202.0,3,3.5,2
229000.0,79.0,2,2.0,1
625000.0,445.0,4,5.5,3
190000.0,84.0,2,2.0,1
205000.0,133.0,3,2.0,2
1050000.0,243.0,2,3.0,2
1900000.0,700.0,5,6.0,4
1199000.0,399.0,3,4.0,4
1250000.0,367.0,4,4.0,3
489000.0,215.0,3,4.0,2
850000.0,408.0,4,5.0,3
275000.0,165.0,3,2.5,2
105000.0,84.53,3,2.0,1
160000.0,100.93,2,2.5,1
310000.0,135.0,2,2.5,2
350000.0,143.0,1,1.5,2
450000.0,370.0,3,3.5,2
290000.0,212.0,3,2.5,2
200000.0,158.0,4,3.0,2
265000.0,180.0,3,2.5,2
235000.0,126.0,3,2.0,2
600000.0,341.0,3,3.5,2
250000.0,160.0,3,3.0,2
495000.0,227.0,3,3.5,2
515000.0,227.0,3,3.5,2
315000.0,134.0,1,1.5,1
850000.0,329.0,3,3.5,2
84000.0,55.0,2,1.0,1
1400000.0,550.0,4,5.5,6
285000.0,96.0,2,2.5,2
120000.0,67.5,2,2.0,1
78000.0,54.95,2,2.0,1
1145000.0,379.21,3,3.5,4
227000.0,79.0,2,2.0,1
246000.0,100.0,2,2.0,1
500000.0,215.0,3,4.0,3
520000.0,225.0,3,3.5,2
100000.0,68.0,2,2.0,1
2350000.0,403.0,4,4.5,4
750000.0,375.0,3,3.5,2
170000.0,94.0,2,2.0,1
120000.0,60.0,2,1.0,1
84500.0,55.0,2,1.0,1
255000.0,98.0,1,1.5,1
280000.0,113.0,2,2.0,2
169000.0,95.0,1,1.5,1
850000.0,329.0,3,3.0,2
899000.0,322.0,3,4.0,3
365000.0,165.0,3,3.0,3
275000.0,131.0,3,2.5,3
255948.0,91.41,2,2.5,2
250000.0,105.0,2,2.0,1
390000.0,244.0,3,3.0,2
675000.0,385.0,3,3.0,4
210000.0,79.0,2,2.0,1
450000.0,227.0,3,2.5,3
520000.0,179.0,2,3.5,2
150000.0,92.0,2,2.0,1
330000.0,176.0,3,3.5,2
360000.0,147.0,2,2.0,1
287000.0,169.0,3,2.5,2
599000.0,330.0,3,4.5,3
349999.0,175.0,3,3.5,2
434383.0,189.0,3,3.0,2
1600000.0,670.0,4,6.0,4
238000.0,102.0,3,2.0,1
129000.0,75.0,2,2.0,2
187900.0,114.0,2,2.0,2
380000.0,342.0,4,5.0,2
349999.0,175.0,3,3.5,2
80000.0,62.0,2,1.0,1
405000.0,187.0,3,3.0,2
113000.0,73.31,2,2.0,1
880000.0,320.0,3,4.5,3
305000.0,129.0,3,3.5,2
899000.0,322.0,3,3.5,3
125000.0,75.0,2,2.0,2
265000.0,169.0,3,3.5,2
399000.0,210.0,4,4.5,2
138000.0,67.0,2,2.0,1
1100000.0,408.0,4,4.5,3
165000.0,99.0,3,2.0,1
300000.0,147.0,3,3.0,2
220000.0,101.0,1,1.5,1
295000.0,113.0,2,2.0,1
550000.0,410.0,4,4.0,4
205000.0,101.0,1,1.5,1
200000.0,175.0,3,2.0,2
187500.0,122.0,2,3.0,2
330000.0,161.0,2,2.0,1
185000.0,81.0,2,2.0,1
760000.0,270.0,3,3.5,2
285468.0,86.0,2,2.0,2
1200000.0,482.0,4,3.5,3
1300000.0,625.0,4,4.5,4
155000.0,78.0,1,1.5,1
130000.0,84.0,3,2.0,1
335000.0,160.0,3,2.5,2
250000.0,100.0,1,1.5,1
314000.0,140.0,2,2.5,2
150000.0,90.0,2,2.0,2
495000.0,184.0,3,3.5,2
315000.0,142.0,3,3.0,2
450000.0,215.0,3,3.5,2
285000.0,180.0,3,3.0,2
169000.0,71.0,1,2.0,2
330000.0,209.0,3,3.5,3
425000.0,203.96,3,3.5,2
80000.0,60.0,2,2.0,1
90000.0,55.0,2,1.0,1
152000.0,110.0,2,2.0,2
335000.0,182.0,3,3.5,2
165000.0,97.0,3,2.0,2
300000.0,90.0,1,1.5,1
250000.0,99.0,1,1.5,1
325000.0,177.0,3,3.5,2
395000.0,133.0,1,1.5,1
830000.0,300.0,3,3.5,2
575000.0,174.0,2,2.5,2
790000.0,363.0,4,4.0,3
450000.0,227.0,3,3.0,3
1100000.0,315.0,3,3.0,3
240000.0,147.0,2,2.0,2
320000.0,214.74,3,2.5,2
685000.0,508.0,3,3.5,3
150000.0,62.16,2,1.0,1
395000.0,202.0,3,3.5,2
450000.0,205.0,3,5.0,2
170000.0,135.0,3,2.0,1
450000.0,202.0,3,5.0,2
650000.0,273.0,3,5.0,3
1600000.0,485.0,4,6.0,3
4998000.0,915.0,4,7.0,4
315000.0,265.0,4,4.0,2
990000.0,454.0,3,5.0,3
845000.0,306.0,3,5.0,3
515000.0,226.0,3,3.0,2
225000.0,125.0,2,2.0,2
890000.0,314.0,3,3.0,2
985000.0,411.0,4,3.0,3
998000.0,381.0,3,3.0,3
890000.0,331.0,3,3.0,3
223000.0,107.0,4,2.0,2
1050000.0,300.0,3,3.0,3
825000.0,343.0,3,3.0,2
485000.0,232.0,3,3.0,2
875000.0,335.0,3,3.0,2
980000.0,306.0,3,3.0,3
850000.0,312.0,3,3.0,3
360000.0,159.0,2,2.0,2
1800000.0,430.0,3,3.0,4
740000.0,241.0,3,3.0,2
895000.0,332.0,3,5.0,3
425000.0,240.0,2,2.0,2
210000.0,121.0,1,2.0,2
325000.0,160.0,3,4.0,2
150000.0,97.0,2,2.0,1
180000.0,100.0,3,2.0,1
260000.0,108.0,3,2.0,2
260000.0,108.0,3,2.0,2
255000.0,108.0,3,2.0,2
340000.0,188.0,3,3.5,2
190000.0,98.0,3,2.0,1
195000.0,92.0,2,2.0,2
136000.0,70.0,2,2.0,1
165000.0,96.0,2,2.5,1
635000.0,185.0,3,3.5,1
330000.0,158.0,3,2.0,2
200000.0,116.0,2,2.0,1
190000.0,102.55,2,2.0,1
1000000.0,411.57,4,4.0,3
1850000.0,794.0,3,3.0,4
204000.0,124.73,2,2.0,1
125000.0,50.0,2,2.0,1
345000.0,196.0,3,4.5,2
525000.0,481.0,4,5.0,4
270000.0,166.4,3,2.5,2
250000.0,115.0,2,2.0,2
198500.0,130.0,3,2.0,2
135000.0,86.0,2,3.0,2
250000.0,115.0,2,2.0,2
175000.0,98.0,3,2.0,1
137000.0,56.0,2,2.0,1
610400.0,218.0,3,4.0,2
764400.0,273.0,3,4.0,2
190000.0,135.0,2,2.0,1
405000.0,167.0,3,2.0,2
150000.0,105.0,3,2.0,1
200000.0,96.0,2,2.0,1
230000.0,157.0,3,2.0,2
221000.0,130.0,3,2.0,1
640000.0,291.0,3,3.5,2
560000.0,332.0,4,3.5,4
165000.0,94.0,2,2.0,1
250000.0,170.0,3,3.0,2
115000.0,58.0,1,1.0,1
170000.0,117.0,4,3.0,1
135000.0,762.0,3,2.0,1
110000.0,78.0,2,1.0,1
650000.0,294.0,3,3.5,3
468000.0,179.0,2,3.0,1
220000.0,117.0,2,2.5,2
205000.0,122.4,3,3.0,1
1200000.0,482.0,4,4.5,4
97000.0,67.3,2,2.0,1
465000.0,153.0,2,2.5,1
255000.0,113.7,2,3.0,1
125000.0,95.0,2,2.0,1
130000.0,75.0,2,2.0,1
142000.0,72.0,2,2.0,1
188000.0,130.0,2,2.0,1
145000.0,82.0,2,2.5,1
138000.0,98.0,2,2.0,1
440000.0,178.0,3,2.0,1
315000.0,137.0,2,2.0,2
105000.0,54.0,2,1.0,1
390000.0,246.6,3,4.5,3
1500000.0,750.0,4,4.0,6
565000.0,171.0,2,3.0,2
2000000.0,677.0,4,5.5,6
375000.0,202.0,3,4.5,2
350000.0,170.0,1,1.5,2
655400.0,226.0,3,4.0,2
89000.0,65.0,2,2.0,1
436000.0,169.0,3,3.5,2
488000.0,184.0,3,3.5,2
335000.0,138.0,2,2.0,1
1900000.0,720.0,3,5.5,4
495000.0,184.0,3,3.5,2
432000.0,169.0,3,3.5,2
1053450.0,351.0,3,3.0,3
670000.0,188.0,3,3.0,2
1100000.0,455.0,4,4.5,4
1500000.0,795.0,4,4.5,4
875480.0,273.0,3,3.0,2
178395.0,120.0,2,2.0,1
485000.0,210.0,2,2.5,2
