,add_title,add_price,add_area,add_room,add_loc
11179,Apartamentos_econ_micos_en_Coco_del_Mar_San_Francisco_Parque_Lefevre__Tee_One_H2O_Royal_Park__GTA,290000.0,100.45,2,Coco_del_Mar
11180,Venta_de_apartamentos_econ_micos_en_Villa_C_ceres_Betania_Central_Park_Avi_on_Llano_Bonito_GTA,285000.0,85.3,2,12_de_Octubre
11181,VENDO_HERMOSO_APARTAMENTO_EN_PH_CENTRAL_PARK,125000.0,89.0,3,12_de_Octubre
11182,VENDO_HERMOSO_APARTAMENTO_EN_RESIDENCIAL_LLANO_BONITO,138000.0,61.0,2,Llano_Bonito
11183,VENDO_APARTAMENTO_ROKA_PARK_EN_EL_CRISOL,525000.0,60.0,2,Jos__Domingo_Espinar
11184,VENDO_HERMOSO_APARTAMENTO_EN_PH_SE_ORIAL_CALLE_50,420000.0,141.0,3,San_Francisco
11185,VENDO_APARTAMENTO_EN_EDIFICIO_SANTA_ELENA,242000.0,71.0,2,Pueblo_Nuevo
11186,VENDO_APRTAMENTO_EN_EL_BOSQUE_PH_ALTAVISTA,380000.0,87.0,2,Amelia_Denis_de_Icaza
11187,EN_VENTA_APARTAMENTO_EN_PH_TERRAWIND__VIA_ISRAEL,490000.0,139.0,3,V_a_Cincuentenario
11188,Apartment_for_sale_in_Elevation_Tower_Costa_del_Este,113000.0,140.0,2,Costa_del_Este
11189,Best_location_ever_in_San_Francisco,187900.0,150.0,3,Coco_del_Mar
11190,Privileged_location_in_San_Francisco_,1450000.0,100.0,2,Punta_Pac_fica
11191,LUJOSO_APARTAMENTO_EN_SAN_FRANCISCO,305000.0,145.0,3,San_Francisco
11192,VENTA_PH_BET__EL_SANTA_ELENA_PARQUE_LEFEVRE,310000.0,73.0,2,Parque_Lefevre
11193,PH_Brisas_Obarrio___Se_vende_apartamento_,562997.0,155.0,3,Obarrio
11194,Se_vende_apartamento_en_Obarrio__Ph_Sunrise,475000.0,145.0,3,Bella_Vista
11195,Se_Vende_Apartamento_en_Condado_Gardens,350000.0,105.0,3,Condado_del_Rey
11196,Se_vende_apartamento_en_Coco_del_Mar__Ph_Palm_Beach,70000.0,215.0,3,Coco_del_Mar
11197,VENTA_PH_TORRES_DEL_SOL_HATO_PINTADO,275000.0,102.0,3,Hato_Pintado
11198,Vendo_en_PH_Quadrat_con_terraza_y_vista_al_mar,315000.0,148.0,2,San_Francisco
11199,VENTA_APARTAMENTO_COCO_MAR__285_500,141000.0,225.0,3,Coco_del_Mar
11200,4_ISLAS__AVE_CINCUENTENARIO__APARTAMENTO_EN_VENTA,425000.0,75.0,3,Panama_City
11201,VENTA_PH_SAN_MARINO_EL_CANGREJO,1025000.0,94.0,2,El_Cangrejo
11202,Se_vende_apartamento_en_Punta_Paitilla__Ph_Sonesta,424000.0,299.0,3,Punta_Paitilla
11203,Vendo_en_PH_Sky_para_inversi_n__alquilado_x_3_a_os_,255000.0,198.0,3,Avenida_Balboa
11204,Se_vende_apartamento_en_Coco_del_Mar__Ph_Moon_Tower,746000.0,120.0,2,Coco_del_Mar
11205,Penthouse_de_tres_niveles_en_calle_66_PH_Emporium,305000.0,300.0,3,San_Francisco
11206,Excelente_apartamento_remodelado_y_espacioso,220000.0,290.0,3,San_Francisco
11207,VENTA_DE_APARTAMENTO_EN_LA_URBANIZACION_PLAZA_EDISON__VIVENDI,1475000.0,68.0,2,Edison_Park
11208,VENTA_PH_FORESTA_TOWER_HATO_PINTADO,170000.0,114.0,2,Hato_Pintado
11209,MIRADORES___PUNTA_PAITILLA,230000.0,500.0,4,Punta_Paitilla
11210,Apartamento_a_estrenar_en_El_Cangrejo__edificio_Velure,260000.0,129.0,1,El_Cangrejo
11211,Apartamento_en_Obarrio__Park_City_modelo_A,1200000.0,117.0,2,Obarrio
11212,Venta_Apartamento_Paitilla_Ciudad_Panam_,380000.0,170.0,3,Punta_Paitilla
11213,MARBELLA47_TOWER,375000.0,195.0,3,Marbella
11214,Apartamento_en_venta_PH_Coronado_Golf,650000.0,160.0,3,Playa_Gorgona
11215,Apto_tipo_LOFT_dos_niveles_de_playa_en_San_Carlos,839900.0,66.0,1,San_Carlos
11216,Obarrio_Venta_de_Apartamento,430000.0,180.0,3,Obarrio
11217,Big_Apartment_in_Pacific_Hills_On_Sale,1400000.0,265.0,4,Dos_Mares
11218,Vendo_Apto_83m2_V_a_Espa_a_Ph_Los_Toneles_3R__2B__141_000,2300000.0,83.0,3,Vista_Hermosa
11219,Apartamento_en_El_Cangrejo__PH_Park_City,275000.0,256.0,4,El_Cangrejo
11220,Punta_Roca__apartamento_de_lujo_en_Punta_Paitilla,1650000.0,526.0,4,Punta_Paitilla
11221,The_View__Apartamento_en_San_Francisco,290000.0,212.0,3,San_Francisco
11222,Fairmont_Plaza__apartamento_en_San_Francisco,440000.0,141.0,3,San_Francisco
11223,Apartamento_en_Costa_del_Este__edificio_Zeus,165000.0,372.0,3,Costa_del_Este
11224,Apartamento_en_Obarrio__edificio_Vista_Obarrio,165000.0,208.0,3,San_Francisco
11225,Apartamento_en_San_Francisco__PH_Firenze,165000.0,108.0,2,San_Francisco
11226,Arboleda__apartamento_de_lujo_frente_al_Parque_Omar,1100000.0,622.0,4,Altos_de_Golf
11227,Soleo,1700000.0,89.0,1,Panam__Pacifico
11228,Granbay_Tower__apartamento_en_Marbella__Av__Balboa,340000.0,103.0,1,Marbella
11229,Edificio_Mirabel__apartamento_en_Paitilla,225000.0,130.0,3,Punta_Paitilla
11230,Puntarenas__apartamento_de_lujo_en_Coco_del_mar,89900.0,504.0,4,Coco_del_Mar
11231,Victoria_Tower__apartamento_en_Obarrio_a_la_venta,69998.0,204.0,3,Obarrio
11232,Embassy_Club__apartamento_en_Clayton_a_la_venta,350000.0,143.0,3,Clayton
11233,Apartamento_en_Costa_del_Este__PH_Zeus,275000.0,354.0,3,Costa_del_Este
11234,Se_Vende_Apartamento_en_Altos_del_Golf__Arboleda,195000.0,417.02,4,Altos_de_Golf
11235,Apartment_for_sale,127000.0,,3,Punta_Pac_fica
11236,Apartment_for_sale,180000.0,445.0,4,Punta_Pac_fica
11237,For_Sale___For_Rent___Modern_Penthouse_at_the_Ocean_Club_Panama,130000.0,600.0,5,Punta_Pac_fica
11238,Apartment_for_sale_in_San_Francisco_LAC_22_2913,320000.0,204.0,3,V_a_Porras
11239,Se_vende_apartamento_en_Punta_Pacifica___Pacific_Point_Villa,570000.0,540.0,4,Punta_Pac_fica
11240,Se_vende_apartamento_en_San_Francisco___Window_Tower,535000.0,177.0,2,San_Francisco
11241,Se_vende_apartamento_en_Punta_Pacifica__Ph_Dupont_Tower,885000.0,,2,Punta_Pac_fica
11242,VENTA_DE_APARTAMENTO_EN_TORRE_MAR_DEL_SUR,105995.0,90.0,2,San_Francisco
11243,VENTA_DE_APARTAMENTO_SAN_FRANCISCO_BAY,1125723.0,94.0,2,San_Francisco
11244,Venta_de_Apartamento_en_Tumba_Muerto___Avi_on,730000.0,76.0,3,Panama_City
11245,Se_Vende_Apartamento_en_Santa_Mar_a___Valery_Point,310000.0,349.0,3,Panama_City
11246,Apto_en_La_Playa___Buenaventura,498000.0,496.9,4,Playas
11247,PENTHOUSE_FOR_SALE___COSTA_DEL_ESTE,310000.0,220.0,3,Panama_City
11248,SE_VENDE_APARTAMENTO_EN_HATO_PINTADO,380000.0,134.0,3,Hato_Pintado
11249,APARTMENTS_READY_TO_OCCUPY_IN_CIUDAD_RADIAL,375000.0,68.5,1,Ciudad_Radial
11250,APARTAMENTOS_CON_BONO_MIVI_EN_LA_CHORRERA__EN_CONSTRUCCI_N,650000.0,58.12,3,Playa_Leona
11251,Two_Bedroom_Wanders___Yoo_Luxury_Apartments_Pre_Sale,340000.0,104.0,2,Obarrio
11252,Sale_of_240_m2_Apartment_in_PH_Rocamar__Bella_Vista,340000.0,240.0,3,Avenida_Balboa
11253,For_Sale_Apartment_in_San_Francisco,185000.0,143.0,3,San_Francisco
11254,Se_vende_Apto_de_2_recamaras__2_ba_os__balc_n__amoblado,166900.0,68.0,2,Chanis
11255,Apartment_for_sale_in_El_Dorado_I_D__MH,220000.0,123.19,3,El_Dorado
11256,Se_Vende_Apartamento___Av_Ricardo_J__Alfaro__El_Bosque,160000.0,87.0,2,El_Bosque
11257,Se_vende_apartamento_en_San_Francisco__Ph_Terrasol,260000.0,162.0,3,San_Francisco
11258,Ph_Costanera___Bella_Vista,210000.0,203.0,3,Bella_Vista
11259,Torre_la_Cresta___La_Cresta___JC,225000.0,383.0,3,La_Cresta
11260,The_Towers___Punta_Paitilla_T100___RM,258000.0,320.0,3,Punta_Paitilla
11261,LOS_ANDES___PH_MALLORKA_PRK_GARDENS___82m2___3_HABITACIONES,850000.0,82.75,3,Los_Andes
11262,Se_Vende_Apartamento_en_Santa_Mar_a__Originario_Residencial_Santa_Mar_a,125000.0,441.0,4,Santa_Mar_a
11263,Apartamento_en_Marbella__PH_Bah_a_Esmeralda,980000.0,361.0,4,Marbella
11264,Apartamento_en_Coco_del_Mar_con_vista_al_mar__en_Icon_Tower,250000.0,160.0,2,Coco_del_Mar
11265,Apartamento_en_Costa_del_Este__PH_Mirador_de_Costa_del_Este,590000.0,200.0,3,Costa_del_Este
11266,Se_Vende_Apartamento_en_Coco_del_Mar__Luna_Del_Mar,325000.0,197.42,3,Coco_del_Mar
11267,Se_Vende_Apartamento_en_Coco_del_Mar__Da_Vinci,720000.0,220.0,3,Coco_del_Mar
11268,Apartamento_en_Obarrio__PH_Miyaki,515000.0,233.0,3,Obarrio
11269,Apartamento_entre_Calle_50_y_Via_Israel__San_Francisco__PH_Pacific_Bay,910000.0,444.66,4,San_Francisco
11270,Apartamento_en_San_Francisco__PH_The_View,380000.0,216.0,3,San_Francisco
11271,Yacht_Club_Tower_Panama_Oceanview_Condo_For_Sale,220000.0,149.0,2,Avenida_Balboa
11272,VENDO_APARTAMENTO__COSTA_SUR__COSTAMARE__AEROPUERTO_TUCUMEN_,154884.0,125.0,3,Alcalde_D_az
11273,VENDO_APARTAMENTO__PLAYA_BLANCA__FOUNDERS__PLAYA_,184853.0,125.0,2,Playas
11274,VENDO_APARTAMENTO__EL_PALMAR__SAN_CARLOS__PLAYA_,209695.0,99.0,2,El_Palmar
11275,VENDO_APARTAMENTO__EL_PALMAR__SAN_CARLOS__PLAYA_,650000.0,62.0,1,El_Palmar
11276,VENDO_APARTAMENTO__PLAYA_DEL_SOL__SAN_CARLOS__PLAYA_,360000.0,136.0,3,San_Carlos
11277,VENDO_APARTAMENTO__PUNTA_CHAME__PLAYA_,425000.0,90.0,2,Punta_Chame
11278,VENDO_APARTAMENTO__MARBELLA__CINTA_COSTERA__BELLA_VISTA__CIUDAD_DE_PANAMA_,1250000.0,138.0,2,Marbella
11279,VENDO_APARTAMENTO__BIJAO__RODMAN__PLAYA_,235000.0,131.0,3,Playas
11280,VENDO_APARTAMENTO__BIJAO__BALBOA__PLAYA_,197400.0,264.0,5,Playas
11281,VENDO_FINCA__SANTA_RITA__CHIRU__RIO_HATO__ANTON_,218000.0,80.0,2,Playas
11282,VENTA_ALQUILER_DE_APARTAMENTO__BIJAO__BALBOA__PLAYA_,135000.0,278.0,5,Playas
11283,VENDO_APARTAMENTO__BIJAO__RODMAN__PLAYA_,124900.0,133.0,3,Playas
11284,VENDO_ALQUILO_APARTAMENTO__VISTA_MAR__MARINA_GOLF__PLAYA_,950000.0,312.0,4,San_Carlos
11285,VENDO_APARTAMENTO__BIJAO__QUARRY_HEIGHT__PLAYA_,1100000.0,120.0,2,Playas
11286,VENDO_APARTAMENTO__BIJAO__BALBOA__PLAYA_,114000.0,199.0,4,Playas
11287,VENDO_APARTAMENTO__BIJAO__SHERMAN__PLAYA_,160000.0,175.0,4,Playas
11288,VENDO_APARTAMENTO__BIJAO__BALBOA__PLAYA_,315000.0,264.0,4,Playas
11289,AVENIDA_BALBOA___PH_WATERS_ON_THE_BAY___123m2___AMOBLADO,88000.0,123.0,3,Avenida_Balboa
11290,VIA_PORRAS___EDIF__DON_TACHO___150m2___3_HABITACIONES,112000.0,150.0,3,V_a_Porras
11291,VIA_ARGENTINA___PH_MORE___MODELO_HIGH___2_HABITACIONES,98000.0,61.0,2,Bella_Vista
11292,PH_MORE___VIA_ARGENTINA___MODELO_PLUS___71_37m2,330000.0,71.0,2,Bella_Vista
11293,PH_MORE___VIA_ARGENTINA___MODELO_ULTRA___86_51m2,405000.0,86.0,3,Bella_Vista
11294,PRINCESA_DEL_MAR___AVENIDA_BALBOA___4_RECAMARAS___VISTA_AL_MAR___333m2,145000.0,333.0,4,Avenida_Balboa
11295,PH_TAMANACO___PUNTA_PAITILLA___VIA_ITALIA___3_RECAMARAS___366_M2,215000.0,366.0,4,Punta_Paitilla
11296,OASIS_ON_THE_BAY___PUNTA_PACIFICA___2_RECAMARAS___VISTA_AL_MAR___240m2,145000.0,240.0,2,Punta_Pac_fica
11297,PH_ARBOLEDA___ALTOS_DEL_GOLF___4_RECAMARAS___625_M2,235000.0,625.0,4,Parque_Lefevre
11298,PH_COSTA_PACIFICA___PUNTA_PACIFICA___3_RECAMARAS___AMOBLADO___118_M2,105000.0,118.0,3,Punta_Pac_fica
11299,COSTA_DEL_ESTE___PH_GREEN_BAY___113m2___3_HABITACIONES,345000.0,113.0,3,Costa_del_Este
11300,PH_KINGS_PARK___CONDADO_DEL_REY___3_RECAMARAS___113_M2,242000.0,113.0,3,Condado_del_Rey
11301,PH_URBIS___TUMBA_MUERTO___2_RECAMARAS___ALQUILER_CON_OPCION_A_COMPRA,360000.0,76.0,2,Tumba_Muerto
11302,12_DE_OCTUBRE___PH_VISTA_MARINA_TOWERS___70_M2,136000.0,70.0,2,12_de_Octubre
11303,COCO_DEL_MAR___PH_PUNTARENAS___VISTA_AL_MAR___3_RECAMARAS___378_M2,175000.0,378.0,3,Coco_del_Mar
11304,PENTHOUSE___AVE__BALBOA___PH_ALLURE___VISTA_AL_MAR___515m2,177000.0,515.0,4,Avenida_Balboa
11305,BETANIA___PH_VILLAS_DE_BETANIA___75m2___3_HABITACIONES,87500.0,75.0,3,Betania
11306,COSTA_SUR___VERSALLES___3_HABITACIONES___AMOBLADO___100_M2,255000.0,100.0,3,Costa_Sur
11307,AVENIDA_BALBOA___PH_YOO___AMOBLADO___NEGOCIABLE___127_M2,160000.0,127.0,1,Calle_50
11308,APARTAMENTO_EN_PLAYA_CORONA___PH_IBIZA___1_RECAMARA___AMOBLADO___49m2,530000.0,49.0,1,Chame
11309,EL_CRISOL___PH_MYSTIC_VALLEY___73m2___LINEA_BLANCA,135000.0,73.0,2,El_Crisol
11310,LAS_ACACIAS___CANTABRIA_V___65m2,500000.0,65.0,2,Las_Acacias
11311,VIA_ARGENTINA___PH_ONYX_TOWERS___178m2___LINEA_BLANCA,90000.0,178.0,3,Bella_Vista
11312,MARBELLA___PH_LOS_DELFINES___210m2___3_HABITACIONES,98000.0,210.0,3,Marbella
11313,BETANIA___TORRE_DE_TOSCANA___80m2___3_HABITACIONES,260000.0,80.0,3,Tumba_Muerto
11314,SAN_FRANCISCO___PH_METROPOLITAN_ONE___98m2___2_HABITACIONES,158000.0,98.0,2,Altos_de_Golf
11315,VIA_ESPA_A___PH_BRISAS_DE_SAN_FERNANDO___LINEA_BLANCA___100m2,210000.0,100.0,2,Bella_Vista
11316,OBARRIO___PH_MIYAKI___129m2___3_HABITACIONES,140000.0,129.0,3,Obarrio
11317,PLAYA_DORADA___VACAMONTE___2_RECAMARAS___NEGOCIABLE___69_M2,179000.0,69.0,2,Vacamonte
11318,PH_JADE_TOWER___SAN_FRANCISCO___3_RECAMARAS___LINEA_BLANCA___146_M2,320000.0,146.0,3,San_Francisco
11319,PUNTA_PACIFICA___PACIFIC_SUN___2_HAB__AMOBLADO,1500000.0,110.0,2,Punta_Pac_fica
11320,SAN_FRANCISCO___PH_PACIFIC_COAST___3_HABITACIONES___183_M2,140000.0,183.0,3,San_Francisco
11321,PLAZA_VALENCIA___VIA_ESPA_A___3_HABITACIONES,120000.0,90.0,3,Bella_Vista
11322,PH_MARQUIS_TOWER___EL_CANGREJO___3_RECAMARAS___LINEA_BLANCA___105_M2,189500.0,105.0,3,V_a_Argentina
11323,PH_CORAL_TOWER___VIA_ESPA_A___3_RECAMARAS___82_M2,305000.0,82.0,3,San_Francisco
11324,DON_BOSCO___PH_MYSTIC_VILLAGE___63m2___LINEA_BLANCA,312000.0,63.0,2,Urbanizaci_n_Don_Bosco
11325,PUNTA_PAITILLA___PH_MIRALUZ___150m2___3_HABITACIONES,274000.0,150.0,3,Punta_Paitilla
11326,CONDADO___PH_GREEN_PARK___3_HABITACIONES___91m2,375000.0,91.0,3,Condado_del_Rey
11327,OASIS_ON_THE_BAY___PUNTA_PACIFICA___3_RECAMARAS___VISTA_AL_MAR___299m2,200000.0,299.0,3,Punta_Pac_fica
11328,TRANSISTMICA___PH_CENTRAL_PARK___AMOBLADO___NEGOCIABLE___85_M2,138000.0,85.0,3,12_de_Octubre
11329,COSTA_DEL_ESTE___PH_LUMIER__AV_LA_ROTONDA_PANAMA,1600.0,210.0,2,Costa_del_Este
11330,PARQUE_LEFEVRE___VIA_CINCUENTENARIO,348000.0,71.0,2,V_a_Cincuentenario
11331,RIO_ABAJO___PH_4_ISLAS_TORRE_100___LINEA_BLANCA___57m2,446000.0,57.0,2,Rio_Abajo
11332,VILLA_DE_LAS_FUENTES___PH_PORTOFINO_TOWER___113m3___3_HABITACIONES,215000.0,113.0,3,Villa_de_las_Fuentes
11333,EDISON_PARK___PH_BELVIEW_TOWER___78m2___2_HABITACIONES,310000.0,78.0,2,Edison_Park
11334,12_DE_OCTUBRE___PH_VICTORIA_HILLS___105M2___3_HABITACIONES,70000.0,105.0,3,12_de_Octubre
11335,CONDADO_DEL_REY___PH_TORRE_DE_TOSCANA___LINEA_BLANCA___79m2,120000.0,79.0,3,Condado_del_Rey
11336,SAN_FRANCISCO___PH_DIAMOND_TOWER___92m2___3_HABITACIONES,225000.0,92.0,3,San_Francisco
11337,EDISON_PARK___PH_EDISON_PARK_OCEANIA_200___420m2___4_HABITACIONES,143000.0,420.0,4,Edison_Park
11338,PUNTA_PACIFICA___PH_VENETIAN_TOWERS___525m2___AMOBLADA,280000.0,525.0,5,Punta_Pac_fica
11339,BETANIA___PH_GENESIS___79m2___2_HABITACIONES,190000.0,79.0,2,Panama
11340,LA_LOCERIA___PH_METRO_PARK___96m2___2_HABITACIONES,370000.0,96.0,2,La_Loceria
11341,SE_VENDE_APARTAMENTO_SAN_FRANCISCO_PELICAN_BAY,425000.0,135.68,3,San_Francisco
11342,Edificio__nico_en_Santa_Mar_a___Unidades_Desde_97_m__en_305_000___2_R___2_5_B,360000.0,96.0,2,Santa_Mar_a
11343,The_Regent_Costa_del_Este___venta,195000.0,95.0,2,Costa_del_Este
11344,Para_Inversionistas___Rentabilidad_del_12____Dos_Unidades_en_Una___2_Parking,269000.0,79.0,2,Coco_del_Mar
11345,Apartment_for_sale_in_Punta_Pac_fica_LAC_22_10,97500.0,222.0,4,Punta_Pac_fica
11346,Sale_of_repossessed_apartment_in_San_Francisco,300000.0,124.0,3,San_Francisco
11347,Se_Vende_Apartamento_en_Coco_del_Mar_sobre_V_a_Cincuentenario,350000.0,100.0,2,Coco_del_Mar
11348,Terrazas_del_Cangrejo_231m2_rent_1600,329000.0,231.0,3,El_Cangrejo
11349,Apartaments_at_Coco_del_Mar___Victory_Sport___Immediate_Delivery,325000.0,110.0,3,Coco_del_Mar
11350,COCO_DEL_MAR___VITA,225000.0,164.0,3,Coco_del_Mar
11351,Avenida_Balboa_Ph_Elemet,350000.0,121.0,2,Avenida_Balboa
11352,Venta_de_Apartamento___PH__Pacific_Park,138000.0,142.0,3,Edison_Park
11353,GANGA_____Vendo_Apt__de_playa_en_Maria_chiquita_de_Colon,244000.0,45.0,1,Playas
11354,Apartamento_en_Venta_edificio_De_Valor,1200000.0,64.89,1,El_Cangrejo
11355,Apartamento_en_venta__Carrasquilla,430000.0,121.48,3,Carrasquilla
11356,Beach_Front__El_Palmar,475000.0,61.35,1,El_Palmar
11357,Venta_Apartamento_PH_Embassy_Village_a_estrenar___Ganga,130500.0,118.0,2,Albrook
11358,Venta_Apartamento_en_PH_Los_Tulipanes,120000.0,130.0,3,Punta_Pac_fica
11359,Venta_Penthouse_Punta_Pacifica_Hermoso_Rematando,180000.0,265.4,2,Punta_Pac_fica
11360,Sale_Penthouse_Punta_Pacifica_Beautiful_good_offer,356500.0,277.0,3,Panama_City
11361,Venta_Apartamento_estilo_Loft_en_PH_Embassy_Club,689705.0,180.0,1,Clayton
11362,Kite_Surfers_Paradise__2_Bed_on_the_Beach_in_Punta_Chame,330000.0,90.0,2,Punta_Chame
11363,Miramar_Loft_en_El_Farallon,329000.0,125.0,2,El_Farall_n
11364,Sea_Confiable_vende_apartamento_en_PH_MYSTIC_VILLAGE,280000.0,61.0,2,Urbanizaci_n_Don_Bosco
11365,Ocean_Views_From_Your_Private_Rooftop_Terrace,230000.0,157.0,3,Playas
11366,Se_Vende_Apartamento_en_San_Francisco__Veranda_Tower,690000.0,180.75,3,San_Francisco
11367,Apartamento_en_venta_en_Bella_Vista_P_H_Belle_view__ade_,259000.0,243.0,3,Avenida_Balboa
11368,PH_Grand_Tower___Punta_Pacifica__155m2__1_rec_mara_y_1_5_ba_os__325_000_00,285000.0,155.0,1,Punta_Pac_fica
11369,GANGA__Amplio_apartamento_PH_Twin_Towers__3R_2B__C_B_E,339000.0,163.0,3,Marbella
11370,_SE_VENDE_ESPECTACULAR_PENTHOUSE_EN_SAN_FRANCISCO_3_4_REC____253_MTS_U_350K,230000.0,253.0,4,San_Francisco
11371,REMATE___PH_San_Marino___El_Cangrejo,219450.0,94.0,2,El_Cangrejo
11372,Punta_Paitilla___P_H__Perla_del_Pacifico_,297000.0,153.0,3,Punta_Paitilla
11373,Se_vende_apartamento_en_Punta_Pacifica__Ph_Aqualina,87000.0,482.0,4,Punta_Pac_fica
11374,Se_vende_apartamento_en_San_Francisco__Ph_San_Francisco_Bay,425000.0,245.0,3,San_Francisco
11375,Beach_apartment_in_San_Carlos__Vista_Mar___PH_Las_Olas__3rec___299m2,230000.0,299.0,3,San_Carlos
11376,Pueblo_Nuevo___P__H__Central_Park__Torre_Park__Nivel_2000,98000.0,85.0,2,12_de_Octubre
11377,Parque_Lefevre___P_H__Sorrento,250000.0,69.0,1,Parque_Lefevre
11378,Se_vende_apartamento_en_Via_Argentina__Ph_Carrilon,525000.0,212.0,6,V_a_Argentina
11379,Se_vende_apartamento_en_PH_Perla_Mar__Casamar__San_Carlos_,715000.0,155.2,3,San_Carlos
11380,Se_vende_apartamento_en_San_Francisco__Ph_The_Towers,89000.0,275.0,3,San_Francisco
11381,VENTA_PH_ONYX_TOWER_EL_CANGREJO,260000.0,178.0,3,El_Cangrejo
11382,Se_vende_apartamento_en_Anc_n__Ph_Altamira_Gardens,410000.0,245.0,4,Anc_n
11383,Se_vende_apartamento_en_Albrook__Ph_Pine_Hills,385000.0,163.0,3,Albrook
11384,VENTA_PH_MONT_ROYALE_EL_CANGREJO,185000.0,117.0,3,El_Cangrejo
11385,Se_vende_apartamento_en_Altos_del_Golf__Ph_Arboleda,420000.0,335.0,3,Altos_de_Golf
11386,Se_vende_apartamento_en_Avenida_Balboa__Ph_Villa_del_Mar,155000.0,108.0,2,Avenida_Balboa
11387,Se_vende_apartamento_en_PH_Le_Mare__Coco_del_Mar,550000.0,139.0,2,Coco_del_Mar
11388,Apartment_in_Punta_Paitilla__PH_Tamanaco__4_bedrooms__286m2,160000.0,286.0,4,Punta_Paitilla
11389,Torres_Ebelle_Marbella_Rebajado_a_230K,180000.0,157.0,3,Marbella
11390,Se_vende_apartamento_en_Punta_Paitilla__Ph_Serenity,275000.0,124.0,2,Punta_Paitilla
11391,Se_vende_moderno_apartamento_en_Marbella___Twin_Tower,1927000.0,163.04,3,Marbella
11392,Se_Vende_Apartamento_En_Santa_Elena,299000.0,82.5,2,Parque_Lefevre
11393,Apartment_in_Punta_Paitilla__PH_Sonesta__3_bedrooms__299m2,390000.0,299.0,3,Punta_Paitilla
11394,Venta_Remate_en_Pacific_Park,510000.0,106.0,3,Villa_de_las_Fuentes
11395,Sale_of_60_m2_Apartment_in_PH_Villas_de_Costa_del_Este,369500.0,60.0,2,Costa_del_Este
11396,VENTA_PH_TRINITY_EL_CARMEN,303723.0,122.0,3,El_Carmen
11397,SEA_Confiable_Vende_PH_Premier_Loft_San_Francisco_Tres_Recamaras,1036000.0,308.0,3,San_Francisco
11398,Aventura_Tower___Punta_Paitilla___Se_vende_lujoso_apartamento,394000.0,309.0,3,Punta_Paitilla
11399,SELL_APARTMENT_AVENIDA_BALBOA,364900.0,44.0,2,Avenida_Balboa
11400,VENTA_PH_TRINITY_EL_CARMEN,185000.0,128.0,3,El_Carmen
11401,Se_vende_apartamento_en_Bella_Vista__Ph_Prestige,200000.0,186.0,3,Marbella
11402,Se_vende_apartamento_en_Costa_del_Este__Ph_Parque_del_Mar_I,250000.0,202.0,2,Costa_del_Este
11403,Se_vende_apartamento_en_San_Francisco__Ph_Sky_Blue_Tower,245000.0,97.0,2,Altos_de_Golf
11404,Se_vende_apartamento_en_Avenida_Balboa__Ph_Los_delfines,245000.0,210.0,3,Avenida_Balboa
11405,__OFERTA____SE_VENDE_APARTAMENTO_AMUEBLADO_PH_QUARTIER,210000.0,98.0,2,V_a_Porras
11406,VISTA_DEL_SOL___PUNTA_PAITILLA,190000.0,471.0,4,Punta_Paitilla
11407,Se_vende_apartamento_en_San_Francisco__Ph_Sky_Park,415000.0,70.0,2,Carrasquilla
11408,Se_vende_apartamento_en_San_Francisco__Ph_Harmony,180000.0,95.0,1,San_Francisco
11409,super_ganga_clayton_embassy_club,150000.0,137.0,2,Clayton
11410,Apartment_in_Costa_del_Este__PH_Marea_II__4_rec___707m2,170000.0,707.0,4,Costa_del_Este
11411,TRUMP_JW_MARRIOT___PUNTA_PACIFICA,180000.0,100.0,1,Punta_Pac_fica
11412,Venta_o_alquiler_en_PH_Garden_Apartment__Punta_Barco_Village,216000.0,193.0,3,San_Carlos
11413,Sea_Confiable_Vende_PH_Lumiere_Costa_del_Este_Vista_al_Mar,212500.0,210.0,3,Costa_del_Este
11414,Coco_del_Mar_Ph_Long_Beach,230000.0,265.0,3,San_Francisco
11415,Dazzling_Views_of_Panama_s_Most_Luxurious_Community,365000.0,98.0,2,Santa_Mar_a
11416,370_m2_Apartment_for_sale_in_PH_Signature__Santa_Mar_a,550000.0,370.0,4,Santa_Mar_a
11417,Sale_of_235_m2_Apartment_in_PH_Pacific_Sea__Punta_Pacifica,109000.0,235.0,3,Punta_Pac_fica
11418,VENTA_APARTAMENTO_EL_CANGREJO,285000.0,213.0,3,El_Cangrejo
11419,Venta_de_4_apartamentos_en_PH_La_Gloria,338500.0,47.0,1,Casco_Viejo__San_Felipe
11420,132_m2_Apartment_for_sale_in_PH_Naos_Harbor_Island__Amador,179500.0,132.0,1,Amador__Cause_Way
11421,Apartment_for_sale_of_119_m2_in_PH_White__Avenida_Balboa,425000.0,119.0,2,Avenida_Balboa
11422,Sale_of_140_m2_Apartment_in_PH_Astoria__El_Cangrejo,477128.0,140.0,2,El_Cangrejo
11423,Sale_of_Furnished_Apartment_of_79_m2_in_Old_Town,589271.0,79.0,1,Santa_Ana
11424,Apartment_for_sale_of_113_m2_in_PH_Peninsula_Norte__Brisas_del_Golf,596471.0,113.0,3,Brisas_del_Golf
11425,115_m2_Apartment_for_sale_in_PH_Joy_Tower__San_Francisco,250000.0,115.0,1,San_Francisco
11426,Spacious_and_Elegant_Condo_For_Sale_in_the_Heart_of_Panama_City,210000.0,385.0,3,Marbella
